Node1,Node2
0,1
0,2
0,3
0,5
0,6
0,8
0,9
0,10
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,26
0,27
0,28
0,29
0,30
0,31
0,33
0,34
0,35
0,36
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0,100
0,101
0,102
0,103
0,104
0,105
0,106
0,107
0,109
0,110
0,111
0,112
0,113
0,114
0,115
0,116
0,118
0,119
0,120
0,121
0,122
0,123
0,126
0,127
0,128
0,129
0,130
0,131
0,132
0,133
0,134
0,135
0,136
0,138
0,139
0,140
0,142
0,143
0,144
0,146
0,147
0,148
0,149
0,150
0,151
0,152
0,153
0,154
0,155
0,157
0,158
0,159
0,160
0,161
0,162
0,163
0,164
0,166
0,2101
0,2374
0,1001
1,99
2,83
2,1483
3,163
3,47
3,1948
3,111
4,714
4,474
5,714
5,93
5,94
5,66
5,447
8,164
8,771
9,95
9,1946
9,1497
9,486
9,1895
9,513
9,932
10,601
11,161
12,71
12,1587
14,2101
15,743
17,760
17,78
18,1636
19,1915
19,265
20,2378
20,527
26,1952
26,685
29,52
29,882
29,707
30,1297
30,2101
30,1240
31,148
31,1031
38,1723
39,198
39,536
40,94
40,471
42,1351
42,2101
42,161
42,1253
46,107
46,2309
46,80
47,1663
48,2101
48,161
52,164
52,261
52,1309
52,1311
52,1312
52,55
52,84
52,1313
52,1314
52,112
52,1315
52,1317
52,1319
52,1030
52,956
54,854
55,1959
55,2491
55,1709
55,561
56,95
56,121
56,155
56,2022
56,952
57,1351
57,2358
57,2316
57,715
60,462
60,463
60,101
60,151
60,160
60,1976
60,1055
61,551
61,1376
61,2630
64,1547
64,99
65,1751
66,309
66,493
66,311
66,498
66,315
67,1168
67,99
67,1170
69,524
69,164
69,71
71,95
71,1874
71,96
71,114
71,120
71,1951
71,2099
71,164
71,2374
71,897
72,664
73,446
73,2630
74,199
76,346
76,1663
76,1516
76,1555
78,2101
79,760
79,1120
79,160
80,1349
82,1407
83,1904
83,1071
83,1711
84,1309
85,1236
85,1927
86,107
86,147
86,1267
87,111
87,2250
87,265
89,1975
89,1063
90,2030
90,2394
91,2101
91,1709
92,2146
93,1722
94,1351
94,133
94,1354
94,1916
94,688
94,2573
94,144
94,1959
95,1732
95,1172
95,1551
95,1547
95,1497
95,1736
95,106
95,1769
95,1770
95,1039
95,2041
95,2558
95,1329
96,164
96,1663
96,1806
96,1807
96,1809
96,259
96,1814
97,1882
99,1857
99,114
99,1814
100,2209
101,1351
101,179
102,2686
103,1309
103,1142
103,983
104,760
104,1119
105,1147
106,259
106,1620
106,1150
107,1353
108,1827
109,2101
109,1147
110,1663
110,1941
110,1942
111,1621
111,1946
111,1949
111,1950
111,1951
111,149
111,148
111,1503
111,2540
111,594
111,2019
112,1959
112,1309
112,1312
112,424
112,2449
113,161
113,2098
113,1438
114,1857
114,1763
116,2101
116,1122
117,1233
118,1195
120,1809
120,127
120,148
120,2137
120,2588
120,2039
121,1580
122,472
122,677
123,2033
123,1341
127,1952
127,1954
128,344
128,933
129,161
130,1547
130,2136
130,930
130,2187
130,2568
131,1873
131,2467
132,1567
132,886
132,302
133,768
136,923
140,1292
140,2568
140,995
141,2566
142,1909
142,2551
144,1173
144,861
146,163
146,1963
146,235
146,1389
146,660
148,149
148,161
148,969
149,2015
150,1389
150,1948
151,1959
151,1976
155,1751
157,1180
158,485
158,1525
160,2101
160,166
160,1161
161,463
161,2105
161,1770
161,396
161,2390
163,1164
163,1165
164,244
164,246
164,247
164,248
164,249
164,250
164,251
164,216
164,252
164,254
164,255
164,256
164,258
164,259
164,260
164,261
164,262
164,263
164,264
164,212
166,2101
166,1761
166,2143
168,223
168,1727
170,171
170,173
170,174
170,175
170,176
170,177
170,179
170,180
170,181
170,182
170,183
170,184
170,185
170,186
170,187
170,188
170,189
170,190
170,191
170,192
170,193
170,194
170,195
170,196
170,197
170,198
170,199
170,200
170,201
170,202
170,203
170,204
170,205
170,206
170,208
170,209
170,210
170,211
170,212
170,739
170,1509
171,261
171,1529
171,938
174,223
174,2064
175,261
175,1170
176,261
177,936
177,261
177,938
177,511
177,629
177,1023
179,261
181,1353
181,1955
183,223
183,499
184,854
184,261
184,223
184,936
184,206
184,978
184,2185
184,931
185,225
185,211
185,854
185,261
185,2673
186,936
186,1797
187,2497
187,1833
188,691
189,854
189,261
189,1396
189,930
190,223
190,831
190,196
191,261
191,940
191,193
191,1926
192,854
192,932
192,933
192,1315
192,590
193,261
193,959
193,962
193,969
193,197
193,861
193,206
194,978
195,213
195,261
195,211
195,456
196,261
197,213
197,943
197,1017
197,864
197,1590
198,213
198,950
198,261
198,223
198,1199
199,213
199,931
200,865
200,261
200,872
200,1237
201,261
202,205
202,261
202,596
202,1103
202,2675
202,1021
203,854
203,261
203,223
204,213
205,854
205,945
205,949
205,212
205,223
205,330
205,1917
206,261
206,249
206,936
206,978
206,1668
206,1660
208,232
209,272
209,261
210,325
211,261
211,1389
211,962
212,854
212,988
212,296
212,307
213,214
213,216
213,218
213,219
213,220
213,221
213,222
213,223
213,224
213,1682
214,943
214,2646
214,2310
215,223
215,1835
215,1800
216,964
216,353
216,254
216,1017
216,1018
216,702
218,2689
218,2643
219,936
219,261
219,851
220,272
220,854
220,261
220,223
220,647
220,1328
222,267
223,854
223,260
223,261
223,958
223,982
223,983
223,226
223,415
223,740
223,984
223,227
223,947
223,860
223,262
223,978
223,985
223,986
223,987
223,376
224,1648
224,2706
224,2065
224,539
224,1190
225,261
226,261
227,978
227,1567
228,714
228,2214
230,854
230,1529
230,1297
230,1331
230,2322
231,433
231,1670
232,346
234,566
236,498
237,261
237,290
238,851
241,1408
242,860
243,1544
243,834
243,2536
243,1777
244,261
244,799
244,451
244,1126
244,1233
244,361
244,1234
244,685
244,781
244,986
244,1237
244,1035
244,892
245,1401
246,811
247,261
248,905
249,936
249,261
249,1524
250,377
250,261
252,1990
252,1321
252,2576
254,1963
254,1814
254,1495
254,2658
254,741
254,571
254,2516
255,261
255,2467
256,818
256,261
256,483
256,1925
258,1545
258,2232
259,261
259,1963
260,854
260,932
260,933
260,856
260,934
260,935
260,261
261,854
261,958
261,932
261,937
261,933
261,951
261,959
261,960
261,961
261,962
261,389
261,963
261,855
261,964
261,965
261,967
261,968
261,856
261,969
261,934
261,970
261,971
261,938
261,973
261,974
261,975
261,976
261,977
261,744
261,947
261,936
261,860
261,861
261,262
261,978
261,979
261,980
261,862
261,981
261,943
261,2181
261,2208
261,2068
261,1130
264,374
264,2579
265,267
