Node1,Node2
0,1
0,2
0,3
0,4
0,5
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,20
0,21
0,22
0,23
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,33
0,34
0,35
0,36
0,38
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,71
0,72
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0,100
0,101
0,102
0,103
0,104
0,105
0,106
0,107
0,108
0,109
0,110
0,111
0,112
0,113
0,114
0,115
0,116
0,119
0,120
0,121
0,122
0,126
0,127
0,128
0,129
0,130
0,131
0,132
0,133
0,134
0,135
0,136
0,138
0,139
0,141
0,143
0,144
0,145
0,146
0,147
0,148
0,149
0,150
0,153
0,154
0,155
0,156
0,157
0,158
0,159
0,160
0,161
0,162
0,163
0,164
0,165
0,166
0,2101
0,2374
3,19
3,1948
3,111
4,714
4,474
4,1797
4,1599
5,714
5,94
5,1070
7,223
7,1962
8,164
8,1049
9,95
11,161
11,104
11,98
11,1871
13,599
14,2101
15,946
15,630
16,184
18,161
18,2128
18,373
18,2549
19,2101
19,1240
20,967
20,622
23,643
25,1223
26,1952
28,161
29,1959
29,1710
30,2101
30,1008
31,985
35,1232
40,60
42,2101
42,161
44,1172
45,1351
45,2101
45,161
45,1094
45,1995
46,1754
46,107
46,108
46,310
48,2101
48,161
48,1354
48,2228
50,1351
50,2101
50,161
51,2315
52,164
52,261
52,1309
52,1310
52,1311
52,72
52,84
52,1313
52,1314
52,112
52,1315
52,1317
52,1318
52,1319
52,1030
52,956
52,1043
52,347
54,854
54,369
55,1959
55,719
55,2250
56,95
56,121
56,2044
56,155
56,265
58,1170
58,865
60,463
60,151
60,160
60,1976
61,551
63,2357
63,688
64,1547
64,99
64,1589
64,501
65,1736
65,2034
66,493
66,498
66,315
69,524
69,322
69,164
69,71
69,1238
70,1030
71,95
71,2373
71,96
71,114
71,120
71,1951
71,164
72,1827
74,2315
76,346
76,1663
76,1775
77,689
79,760
79,1120
79,160
79,1816
81,164
81,162
81,1320
81,2573
81,1769
82,2101
84,1309
85,1504
86,98
86,107
86,147
86,1723
86,283
87,111
87,128
88,1963
89,923
91,2101
91,2526
91,1285
91,589
93,932
94,1351
94,1354
94,1130
95,1732
95,1551
95,1547
95,1497
95,1736
95,1769
95,1770
95,482
96,164
96,1663
96,1811
96,1812
96,259
96,1813
96,1814
96,2243
96,2529
98,160
99,332
99,1857
99,114
99,134
99,2301
100,573
100,2108
100,173
100,2657
104,760
104,776
104,1382
104,1740
107,2615
107,1584
107,1096
108,296
109,2101
110,1663
110,1937
110,1938
110,1941
110,1942
110,1943
110,393
110,1843
111,1945
111,1946
111,126
111,1949
111,1950
111,1951
111,149
111,148
111,1781
111,1115
112,2628
113,161
114,1857
114,2559
116,1795
120,1809
120,127
120,148
120,2137
120,1323
121,746
121,1343
121,2405
125,1158
126,1478
127,1952
127,451
130,1547
130,1676
131,1873
131,843
132,1141
133,1533
135,2593
138,2101
138,2039
144,1173
147,2416
147,803
148,1946
148,149
148,161
148,1371
148,157
149,2167
151,1959
151,1630
152,1718
154,155
154,2540
154,855
155,1765
155,272
158,758
158,1856
159,714
160,2101
160,2255
160,1145
161,2105
161,1770
161,1412
161,789
162,668
162,2213
163,1165
163,956
164,244
164,246
164,248
164,249
164,250
164,251
164,216
164,252
164,253
164,254
164,255
164,256
164,258
164,259
164,260
164,261
164,262
164,263
164,264
164,212
166,2101
166,937
168,468
170,171
170,173
170,174
170,175
170,176
170,177
170,178
170,179
170,180
170,181
170,183
170,184
170,185
170,186
170,188
170,189
170,190
170,191
170,192
170,193
170,194
170,195
170,196
170,197
170,198
170,199
170,200
170,201
170,202
170,203
170,205
170,206
170,208
170,209
170,210
170,211
170,212
170,2476
171,261
171,938
171,1897
172,259
174,223
175,261
175,1695
175,432
176,261
176,1604
177,261
177,817
178,1205
179,261
179,516
180,943
180,1070
181,983
181,783
182,511
183,203
183,223
183,1099
183,454
184,854
184,261
184,223
184,936
184,206
184,978
184,2227
184,806
185,225
185,854
185,261
185,1670
185,2263
185,665
185,1163
186,226
186,227
186,936
186,1797
186,356
189,854
189,260
189,261
189,935
189,2255
190,223
190,831
190,1557
190,1206
190,1505
191,261
191,193
192,854
192,933
193,261
193,959
193,969
193,197
193,206
194,213
194,205
194,1311
195,213
195,261
195,1389
196,261
197,213
197,943
197,517
197,928
198,213
198,950
198,261
198,223
198,1106
199,213
200,865
200,261
200,872
200,1237
201,261
201,740
201,1427
202,261
202,1608
203,854
203,260
203,261
203,223
203,1290
203,1152
205,854
205,223
206,261
206,249
206,936
206,978
206,1668
209,272
209,261
209,581
210,770
211,261
211,1389
211,962
211,2437
212,854
212,988
212,2345
213,214
213,216
213,219
213,220
213,221
213,222
213,223
213,224
213,1207
215,223
215,1835
216,942
216,254
216,1018
216,1523
217,936
218,1948
218,1535
219,936
219,261
220,272
220,854
220,261
220,223
220,2127
220,1159
220,973
220,1169
223,854
223,260
223,261
223,958
223,397
223,226
223,415
223,740
223,984
223,227
223,947
223,860
223,262
223,978
223,427
223,985
223,987
223,376
225,940
225,261
225,1882
225,2129
225,1423
226,446
226,261
227,1467
227,1350
227,1992
228,2323
228,2642
228,878
230,854
231,1941
231,2030
232,2330
234,652
234,2628
235,300
235,817
237,1618
237,1815
238,786
238,1739
238,1804
242,2009
243,2004
244,261
244,799
244,451
244,1126
244,1233
244,784
244,361
244,685
244,781
244,1237
244,1941
246,811
246,261
246,1798
247,261
249,936
249,261
249,2566
250,377
250,261
250,1122
252,2445
252,2516
254,1963
254,2501
254,479
255,261
255,592
255,1459
255,867
256,818
256,261
257,2163
259,261
259,1963
260,854
260,856
260,935
260,261
261,854
261,958
261,932
261,937
261,933
261,951
261,959
261,960
261,961
261,962
261,389
261,963
261,964
261,965
261,967
261,856
261,969
261,934
261,970
261,971
261,972
261,938
261,973
261,974
261,975
261,976
261,977
261,744
261,947
261,936
261,860
261,861
261,262
261,978
261,979
261,980
261,862
261,981
261,943
261,514
262,601
263,2276
265,272
265,1303
266,1322
267,272
267,1599
267,459
268,377
268,818
269,818
269,840
269,1382
269,2409
269,1888
270,334
271,272
272,273
272,275
272,277
272,278
272,279
272,280
272,282
272,283
272,284
272,285
272,286
272,287
272,288
272,291
272,292
272,294
272,295
272,296
272,297
272,299
272,300
272,301
272,306
272,1382
272,433
272,2628
272,952
272,1902
275,714
275,818
275,548
277,1248
278,326
280,619
280,476
282,1493
284,377
284,1493
284,1467
285,1599
286,1130
287,1220
288,1599
288,1334
290,1205
291,1719
294,377
295,860
296,643
297,1493
299,714
300,1725
